Key            Name:Suffix                                Trend Definitions Used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02 00:00:00,10:45:00,14.61,15.15,16.17,16.75,-0.0131,15,30,56.04,0.548,0,16.96,18.14,-0.0103,27.6,25.99,0.532,0,23.06,23.39,-0.00938,25.39,25.08,0.547,0,19.81,21.75,-0.0141,0.232,0,13.96,15.59,8.2,24.18,23.86,0,89.23,89.72,0,90.88,89.62,0,90.88,90.11,0,91.76,89.04,6.25,91.08,89.62,0,87.21,331.43,2.63,4.04,1,18,24,18,0,26.8,28.3,0,27.1,58.6,0,26.4,25.4,0,27.3,21.4,8.14,31.9,32.6,0,-0.6,185.2,12.74,0,26.6,25.78,0
2021-04-02 00:00:00,11:00:00,15.03,15.63,16.95,16.89,-0.0131,15,30,54.86,0.547,0,17.33,18.7,-0.0122,27.89,26.12,0.529,0,23.09,23.82,-0.00938,25.37,24.96,0.548,0,19.84,21.77,-0.0141,0.229,0,14.4,16.04,8.03,24.11,23.78,0,90.49,90.88,0,91.95,90.79,0,91.95,91.27,0,92.73,90.3,6.26,92.14,90.4,0,90.36,331.62,2.77,4.4,1,18,24,18,0,26.9,28.3,0,26.4,58.1,0,26.2,25.9,0,27.8,21.7,8.15,31.1,31.7,0,-4.8,183.6,12.8,0,26.7,25.62,0
2021-04-02 00:00:00,11:15:00,14.36,15.63,17.77,17.29,-0.0131,15,30,187.97,0.546,0,17.74,19.48,-0.0122,28.31,26.21,0.523,0,23.14,24.54,-0.00938,25.34,24.81,0.541,0,19.86,21.81,-0.0141,44.23,4.25,11.11,16.68,8.12,27.56,24.06,0,91.56,92.14,0,92.63,92.34,0,92.82,92.05,0,93.79,91.37,6.29,93.21,92.14,0,90.36,330.46,2.67,4.12,1,18,24,18,0,27.4,28.7,0,27.3,57.5,0,25.5,24.7,0,27.2,21.9,8.15,30.4,30.5,0,-3.4,184.5,13.1,0,27.74,26.02,0
2021-04-02 00:00:00,11:30:00,12.36,13.28,17.35,17.69,-0.0131,15,30,193.62,0.544,0,18.1,20.06,-0.0122,28.63,26.3,0.519,0,23.18,25.06,-0.00938,25.21,24.72,0.544,0,19.9,21.82,-0.0141,46.21,4.19,11.05,16.83,8.02,28.6,24.71,0,90.79,91.08,0,92.05,90.88,0,92.14,91.37,0,93.31,90.4,6.26,92.53,90.88,0,91.41,331.62,2.68,4.44,1,18,24,18,0,26.7,27.7,0,25.9,57.4,0,25.5,25.7,0,27.6,22,8.1,31.3,32.2,0,-0.8,182.7,13.03,0,31.02,26.74,0
2021-04-02 00:00:00,11:45:00,11.44,12.4,16.41,17.83,-0.0131,15,30,189.78,0.547,0,18.35,20.42,-0.0122,28.86,26.26,0.52,0,23.23,25.42,-0.00938,25.11,24.69,0.536,0,19.92,21.85,-0.0141,45.62,4.16,10.46,16.13,8.01,28.67,24.84,0,89.43,90.11,0,90.69,90.11,0,91.08,90.3,0,91.76,89.23,6.26,91.27,89.52,0,88.17,330.46,2.71,4.08,1,18,24,18,0,26.1,28.4,0,26.9,58.4,0,26.4,25.6,0,27.4,21.4,8.09,30.9,32.3,0,-3.2,183.5,13.08,0,31.68,26.96,0
2021-04-02 00:00:00,12:00:00,10.95,11.97,15.45,17.6,-0.0131,15,30,185.67,0.55,0,18.53,20.65,-0.0141,29,26.2,0.524,0,23.27,25.64,-0.00938,25.05,24.98,0.538,0,19.95,21.88,-0.0141,45.17,4.11,9.88,15.43,7.99,28.6,24.88,0,88.26,89.14,0,89.62,88.65,0,89.91,89.14,0,90.3,88.07,6.27,89.72,88.65,0,86.93,326.38,7.4,4.2,1,18,24,18,0,26.8,28.2,0,26.4,57.8,0,25.7,25.6,0,27.7,22.1,8.15,30.5,32.3,0,-1.2,179.5,12.88,0,31.86,27.02,0
2021-04-02 00:00:00,12:15:00,11.81,11.84,14.85,17.21,-0.0131,15,30,54.97,0.544,0,18.68,20.78,-0.0141,29.22,26.14,0.524,0,23.3,25.57,-0.00938,25.14,25.13,0.542,0,19.97,21.9,-0.0141,0.24,0,13.19,14.84,7.97,25.33,24.91,0,88.26,88.46,0,89.33,88.55,0,89.43,88.85,0,90.49,87.78,6.29,89.62,88.07,0,86.16,328.13,7.61,4.13,1,18,24,18,0,26.6,28.3,0,26.5,58.1,0,25.8,25.4,0,27.2,21.4,8.13,31.2,32.7,0,-4.7,182.9,13.16,0,31.08,27.08,0
2021-04-02 00:00:00,12:30:00,13.78,14.47,15.69,16.85,-0.0131,15,30,54.79,0.543,0,18.81,20.84,-0.0141,29.3,26.11,0.521,0,23.33,25.42,-0.00938,25.24,25.26,0.543,0,19.99,21.92,-0.0141,0.228,0,13.24,14.89,7.95,24.66,24.32,0,88.75,89.33,0,90.11,88.85,0,90.3,89.33,0,91.17,87.97,6.27,90.49,88.75,0,87.79,330.84,8,4.3,1,18,24,18,0,25.8,28.3,0,26.5,57.8,0,26.2,26.2,0,27.4,21,8.07,31.5,31.9,0,-1.9,177.3,13.12,0,28.38,26.54,0
2021-04-02 00:00:00,12:45:00,14.67,15.31,16.27,16.71,-0.0131,15,30,55.09,0.544,0,18.91,20.86,-0.0141,29.44,26.23,0.527,0,23.33,25.38,-0.00938,25.32,25.19,0.539,0,20.01,21.94,-0.0141,0.228,0,13.94,15.57,8.01,24.61,24.28,0,90.01,90.59,0,91.17,90.3,0,91.08,90.88,0,92.24,89.43,6.28,91.66,90.2,0,89.03,329.87,2.2,4.02,1,18,24,18,0,25.8,27.9,0,26.7,58.5,0,26.3,26.2,0,28.1,20.7,8.12,31.7,31.5,0,-1.7,185,13.06,0,27.38,26.42,0
2021-04-02 00:00:00,13:00:00,15.19,15.75,17.35,17,-0.0131,15,30,55.41,0.534,0,19.03,21.01,-0.0141,29.57,26.44,0.518,0,23.35,25.47,-0.00938,25.4,25.08,0.539,0,20.04,21.98,-0.0141,0.222,0,14.63,16.28,8.05,24.56,24.25,0,91.66,92.14,0,92.73,92.14,0,92.92,92.34,0,94.18,90.88,6.29,92.82,91.85,0,89.89,331.81,2.43,4.39,1,18,24,18,0,25.8,28,0,27.2,58.9,0,26.6,25.7,0,27.3,20.4,8.07,31.5,32.3,0,-1.7,182.9,13.17,0,27.3,26.44,0
2021-04-02 00:00:00,13:15:00,12.34,13.69,18.03,17.44,-0.0131,15,30,187.92,0.541,0,19.16,21.1,-0.0141,29.71,26.57,0.524,0,23.39,25.51,-0.00938,25.31,25.01,0.54,0,20.06,21.99,-0.0141,44.44,4.23,11.41,17.02,8.01,28.27,24.63,0,91.56,91.46,0,92.73,91.76,0,92.92,92.14,0,93.99,90.88,6.27,92.63,91.46,0,89.69,333.37,2.3,4.13,1,18,24,18,0,26.4,28.2,0,26.9,58.6,0,26.4,25,0,26.9,20.9,8.1,31.6,31.2,0,-2.4,185.1,13.1,0,29.72,26.66,0
2021-04-02 00:00:00,13:30:00,11.73,12.82,16.83,17.79,-0.0131,15,30,192.03,0.545,0,19.22,21.07,-0.0141,29.75,26.66,0.52,0,23.4,25.46,-0.00938,25.29,24.93,0.539,0,20.09,22.02,-0.0141,45.54,4.22,10.63,16.37,8,28.73,24.87,0,90.01,90.98,0,91.46,90.59,0,91.56,90.88,0,92.63,89.82,6.23,91.66,90.69,0,88.36,330.46,2.71,4.23,1,18,24,18,0,26.5,28.8,0,27,58.3,0,26.1,24.8,0,26.6,20.6,8.05,30.3,32.2,0,1.1,184.8,13.23,0,31.02,26.96,0
2021-04-02 00:00:00,13:45:00,11.2,12.22,15.99,17.79,-0.0131,15,30,187.01,0.54,0,19.34,21.14,-0.0141,29.94,26.77,0.519,0,23.41,25.39,-0.00938,25.2,24.91,0.539,0,20.11,22.05,-0.0141,45.17,4.14,10.22,15.84,7.96,28.67,24.9,0,88.85,89.43,0,90.3,89.52,0,90.49,89.33,0,91.66,88.55,6.24,90.59,89.43,0,88.17,329.78,2.52,4.42,1,18,24,18,0,26.3,27.5,0,25.6,57.8,0,26.1,25.6,0,27.3,21.8,8.06,31,32,0,-3.1,183.3,13.18,0,31.1,27,0
2021-04-02 00:00:00,14:00:00,10.58,11.6,15.21,17.43,-0.0131,15,30,184.82,0.54,0,19.4,21.12,-0.0122,29.99,26.66,0.52,0,23.43,25.42,-0.00938,25.21,25.09,0.541,0,20.14,22.07,-0.0141,44.61,4.14,9.53,15.12,7.89,28.56,24.91,0,85.45,85.94,0,86.42,85.84,0,86.81,85.94,0,88.07,84.87,6.18,86.71,85.26,0,86.16,328.9,2.8,4.06,1,18,24,18,0,25.5,28.4,0,27,58.7,0,27.1,26.4,0,27.5,21.2,8.06,30,31.4,0,-2.4,180.2,12.54,0,30.98,26.98,0
2021-04-02 00:00:00,14:15:00,13.72,13.97,14.29,16.97,-0.0131,15,30,0,0.544,0,19.44,20.8,-0.0122,30.15,26.61,0.524,0,23.45,25.52,-0.00938,25.21,25.1,0.542,0,20.16,22.09,-0.0141,0.21,0,13.01,14.91,1.98,25.05,24.77,0,86.23,86.42,0,87.39,86.13,0,87.29,86.32,0,88.85,85.74,3.63,87.68,86.32,0,104.2,87.78,1.34,-0.0159,1,18,24,18,0,28.1,30,0,28.7,60.4,0,27.2,27.1,0,28.8,22.8,4.02,33.5,34.6,0,32.2,31.1,12.37,0,28.66,26.76,0
2021-04-02 00:00:00,14:30:00,14.24,15.28,15.37,16.79,-0.0131,15,30,0,0.541,0,19.52,20.76,-0.0122,30.38,26.75,0.527,0,23.45,25.24,-0.00938,25.7,25.56,0.541,0,20.18,22.12,-0.0141,0.21,0,14,16.13,1.98,26.57,27.04,0,86.81,87,0,87.88,86.91,0,87.97,87.29,0,88.85,86.13,0,87.78,86.61,0,104.68,88.55,1.63,-0.0159,1,18,24,18,0,30.5,32.1,0,30.9,62.3,0,30.2,30,0,32.1,25.8,0,35.7,36.5,0,36,34.3,0,0,28.44,26.76,0
2021-04-02 00:00:00,14:45:00,14.36,15.54,15.97,16.75,-0.0131,15,30,0,0.547,0,19.54,20.7,-0.0122,30.33,26.69,0.527,0,23.51,25.18,-0.00938,25.98,25.76,0.546,0,20.2,22.15,-0.0141,0.211,0,14.32,16.43,1.98,27.28,28.27,0,87,87,0,87.97,87.39,0,88.17,87.39,0,89.33,86.52,0,88.36,86.61,0,105.06,88.75,1.33,-0.0159,1,18,24,18,0,29.6,31.4,0,29.8,61.3,0,29.4,29,0,31.1,24.7,0,34.9,35.9,0,35,33,0,0,28.64,26.94,0
2021-04-02 00:00:00,15:00:00,14.44,15.63,16.03,16.8,-0.0131,15,30,0,0.546,0,19.51,20.61,-0.0122,30.25,26.77,0.527,0,23.57,25.12,-0.00938,26.17,25.89,0.543,0,20.25,22.2,-0.0141,0.211,0,14.61,16.69,1.98,27.83,29.07,0,87.2,87.49,0,88.36,87.29,0,88.36,87.49,0,89.33,86.71,0,88.36,87.49,0,105.15,88.94,1.17,-0.0159,1,18,24,18,0,29.4,31.3,0,29.5,61.2,0,29.3,28.8,0,30.8,24.5,0,34.2,35.5,0,34.6,32.9,0,0,28.86,26.94,0
2021-04-02 00:00:00,15:15:00,14.43,15.58,16.37,16.89,-0.0131,15,30,0,0.546,0,19.51,20.52,-0.0122,29.65,26.85,0.522,0,23.6,24.98,-0.00938,26.27,25.96,0.546,0,20.28,22.24,-0.0141,0.207,0,14.88,16.92,1.98,28.27,29.54,0,87.49,88.17,0,88.65,87.58,0,88.65,87.68,0,89.82,87.1,0,88.94,87.49,0,105.53,89.33,1.11,-0.0159,1,18,24,18,0,29.6,31.3,0,29.4,61.3,0,29.6,28.6,0,30.5,24.6,0,34.2,35.3,0,34.6,32.8,0,0,29.04,26.94,0
2021-04-02 00:00:00,15:30:00,14.46,15.62,17.01,17.27,-0.0131,15,30,0,0.545,0,19.37,20.42,-0.0122,29.41,26.91,0.527,0,23.58,24.8,-0.00938,26.38,26.07,0.546,0,20.32,22.28,-0.0141,0.211,0,15.13,17.12,1.98,28.52,29.55,0,87.88,87.97,0,89.04,88.07,0,89.14,87.97,0,89.91,87,0,89.43,87.49,0,105.63,89.62,-0.0178,-0.0159,1,18,24,18,0,29.2,31.1,0,29.5,61,0,29.2,28.8,0,30.6,24.1,0,34.2,35.3,0,34.3,32.5,0,0,29.16,26.98,0
2021-04-02 00:00:00,15:45:00,14.48,15.68,17.83,17.62,-0.0131,15,30,0,0.546,0,19.26,20.25,-0.0122,29.28,26.95,0.53,0,23.57,24.54,-0.00938,26.45,26.12,0.547,0,20.32,22.32,-0.0141,0.211,0,15.37,17.26,1.98,28.83,29.65,0,88.07,88.46,0,89.23,88.07,0,89.43,88.65,0,90.01,87.58,0,89.43,87.68,0,106.01,89.72,0.947,-0.0159,1,18,24,18,0,29.3,31.1,0,29.4,60.8,0,29,28.5,0,30.4,24.4,0,34.1,35.2,0,34.3,32.9,0,0,29.26,26.98,0
2021-04-02 00:00:00,16:00:00,14.5,15.73,18.27,17.94,-0.0131,15,30,0,0.549,0,19.2,20.09,-0.0122,29.17,26.98,0.531,0,23.54,24.27,-0.00938,26.5,26.14,0.552,0,20.35,22.35,-0.0141,0.212,0,15.58,17.41,1.98,29.09,29.63,0,88.07,88.55,0,89.33,88.46,0,89.52,88.94,0,90.59,87.58,0,89.82,87.68,0,106.3,89.91,0.946,-0.0159,1,18,24,18,0,29.1,30.8,0,29.1,60.8,0,28.8,28.4,0,30.2,24.2,0,34,35.3,0,34.4,32.7,0,0,29.32,26.94,0
2021-04-02 00:00:00,16:15:00,14.55,15.76,18.71,18.22,-0.0131,15,30,0,0.543,0,19.19,20.03,-0.0122,29.09,27.03,0.525,0,23.52,24.08,-0.00938,26.58,26.22,0.544,0,20.37,22.38,-0.0141,0.204,0,15.8,17.56,1.98,29.36,29.59,0,88.26,88.94,0,89.62,88.55,0,89.82,88.94,0,90.88,87.68,0,89.82,88.17,0,106.3,90.01,1.23,-0.0159,1,18,24,18,0,29.1,30.8,0,29.2,60.5,0,28.7,28.2,0,30.1,23.9,0,33.7,34.8,0,34.1,32.4,0,0,29.46,27.02,0
2021-04-02 00:00:00,16:30:00,14.58,15.81,19.05,18.47,-0.0131,15,30,0,0.541,0,19.18,19.98,-0.0103,28.98,27.04,0.522,0,23.51,23.95,-0.00938,26.59,26.21,0.536,0,20.4,22.41,-0.0141,0.212,0,16,17.69,1.99,29.5,29.55,0,88.65,88.55,0,89.72,88.94,0,89.91,89.23,0,90.69,88.07,0,90.2,88.46,0,106.49,90.2,0.922,-0.0159,1,18,24,18,0,29,30.9,0,29,60.5,0,28.5,28.2,0,30.2,23.8,0,34,34.6,0,34.1,32.2,0,0,29.5,26.98,0
2021-04-02 00:00:00,16:45:00,14.62,15.88,19.39,18.68,-0.0131,15,30,0,0.546,0,19.18,19.94,-0.0122,28.89,27.08,0.529,0,23.48,23.82,-0.00938,26.63,26.24,0.547,0,20.42,22.47,-0.0141,0.211,0,16.18,17.83,1.99,29.59,29.48,0,88.55,89.04,0,90.01,88.94,0,90.11,89.14,0,90.79,88.26,0,90.69,88.55,0,106.58,90.4,1.21,-0.0159,1,18,24,18,0,28.8,30.2,0,28.9,60.3,0,28.5,28.3,0,30.3,23.9,0,33.6,34.6,0,33.7,32.4,0,0,29.52,27.04,0
2021-04-02 00:00:00,17:00:00,14.67,15.91,19.63,18.85,-0.0131,15,30,0,0.547,0,19.17,19.92,-0.0103,28.78,27.07,0.533,0,23.47,23.75,-0.00938,26.63,26.24,0.547,0,20.43,22.5,-0.0141,0.213,0,16.35,17.91,1.99,29.68,29.46,0,88.75,89.14,0,90.01,89.43,0,90.3,89.43,0,90.98,88.26,0,90.69,88.85,0,107.16,90.79,0.894,-0.0159,1,18,24,18,0,28.8,30.6,0,28.9,60.6,0,28.4,28,0,30.2,24,0,34,34.2,0,34.3,32,0,0,29.52,27.02,0
2021-04-02 00:00:00,17:15:00,14.7,15.97,19.87,18.99,-0.0131,15,30,0,0.548,0,19.17,19.91,-0.0103,28.67,27.08,0.53,0,23.44,23.64,-0.00938,26.66,26.24,0.546,0,20.45,22.52,-0.0141,0.21,0,16.48,18.01,1.99,29.47,29.16,0,89.14,89.33,0,90.4,89.43,0,90.59,89.72,0,91.37,88.55,0,90.79,88.94,0,107.16,90.98,0.839,-0.0159,1,18,24,18,0,29,29.9,0,28.7,60.5,0,28.3,28.1,0,30.1,23.8,0,33.9,34.3,0,33.9,32.2,0,0,29.48,27,0
2021-04-02 00:00:00,17:30:00,14.74,16.02,20.05,19.12,-0.0131,15,30,0,0.554,0,19.16,19.87,-0.0103,28.56,27.07,0.535,0,23.43,23.55,-0.00938,26.67,26.24,0.551,0,20.46,22.52,-0.0141,0.214,0,16.59,18.07,1.99,29.44,29.03,0,89.33,89.52,0,90.3,89.52,0,90.69,89.72,0,91.66,88.65,0,90.98,88.75,0,107.16,90.98,1.22,-0.0159,1,18,24,18,0,28.3,30.2,0,28.7,60.3,0,28.6,28,0,30,23.8,0,33.7,34.3,0,33.9,32.1,0,0,29.4,26.98,0
2021-04-02 00:00:00,17:45:00,14.79,16.07,20.23,19.23,-0.0131,15,30,0,0.552,0,19.16,19.86,-0.0103,28.46,27.07,0.529,0,23.41,23.46,-0.00938,26.69,26.24,0.549,0,20.48,22.54,-0.0141,0.212,0,16.69,18.11,1.99,29.3,28.79,0,89.14,89.62,0,90.4,89.52,0,90.4,90.01,0,91.56,88.85,0,91.08,89.14,0,107.16,91.08,1.12,-0.0159,1,18,24,18,0,28.4,30,0,28.7,60.1,0,28.1,27.7,0,29.7,23.5,0,33.2,34.4,0,33.8,32,0,0,29.34,27,0
2021-04-02 00:00:00,18:00:00,14.8,16.12,20.37,19.31,-0.0131,15,30,0,0.549,0,19.14,19.82,-0.0103,28.41,27.07,0.527,0,23.38,23.39,-0.00938,26.67,26.21,0.55,0,20.49,22.55,-0.0141,0.213,0,16.74,18.13,1.99,29.1,28.54,0,89.43,90.01,0,90.59,90.01,0,90.79,90.2,0,91.76,89.23,0,90.88,89.23,0,107.35,91.56,1.1,-0.0159,1,18,24,18,0,28.3,29.8,0,28.6,60.1,0,28.2,27.7,0,29.5,23.4,0,33.3,34.3,0,33.7,32,0,0,29.26,27,0
2021-04-02 00:00:00,18:15:00,14.83,16.16,20.51,19.4,-0.0131,15,30,0,0.55,0,19.14,19.81,-0.0103,28.32,27.03,0.533,0,23.36,23.31,-0.00938,26.69,26.2,0.551,0,20.49,22.55,-0.0141,0.21,0,16.82,18.17,1.99,28.83,28.21,0,89.52,90.3,0,90.79,89.91,0,90.69,90.01,0,91.95,89.04,0,91.27,89.62,0,107.44,91.27,1.15,-0.0178,1,18,24,18,0,28.4,30.1,0,28.4,60,0,28.2,27.8,0,29.9,23.4,0,33.2,34.1,0,33.7,31.8,0,0,29.18,26.98,0
2021-04-02 00:00:00,18:30:00,14.87,16.2,20.63,19.48,-0.0131,15,30,0,0.548,0,19.12,19.78,-0.0103,28.22,27,0.528,0,23.32,23.22,-0.00938,26.67,26.14,0.544,0,20.49,22.54,-0.0141,0.211,0,16.86,18.18,1.99,28.67,28.01,0,89.91,90.2,0,91.27,89.91,0,91.17,90.01,0,92.05,88.94,0,91.37,89.82,0,107.63,91.46,1.2,-0.0178,1,18,24,18,0,28.2,30.1,0,28.4,60.1,0,28.1,27.7,0,29.5,23.3,0,33.3,34,0,33.6,31.7,0,0,29.1,26.94,0
2021-04-02 00:00:00,18:45:00,14.87,16.25,20.77,19.57,-0.0131,15,30,0,0.539,0,19.11,19.78,-0.0103,28.15,26.97,0.516,0,23.31,23.14,-0.00938,26.65,26.12,0.535,0,20.5,22.54,-0.0141,0.211,0,16.92,18.24,1.99,28.42,27.77,0,89.62,90.3,0,91.27,90.2,0,90.98,90.49,0,92.05,89.43,0,91.56,89.91,0,108.02,91.56,1.1,-0.0178,1,18,24,18,0,28.2,30.1,0,28.2,60,0,27.8,27.7,0,29.8,23.2,0,33.4,34.2,0,33.3,31.7,0,0,28.92,27,0
2021-04-02 00:00:00,19:00:00,14.95,16.28,20.89,19.66,-0.0131,15,30,0,0.547,0,19.12,19.76,-0.0103,28.05,26.92,0.531,0,23.28,23.07,-0.00938,26.64,26.11,0.551,0,20.51,22.54,-0.0141,0.21,0,16.99,18.29,1.99,28.15,27.49,0,90.11,90.49,0,91.46,90.49,0,91.17,90.49,0,92.14,89.43,0,91.56,89.82,0,107.92,91.66,1.08,-0.0178,1,18,24,18,0,28.3,29.9,0,28,60,0,27.9,27.9,0,29.8,23.4,0,33.3,33.8,0,33.6,31.7,0,0,28.82,26.94,0
2021-04-02 00:00:00,19:15:00,15.01,16.32,20.99,19.73,-0.0131,15,30,0,0.549,0,19.12,19.76,-0.0103,27.96,26.9,0.531,0,23.28,22.97,-0.00938,26.63,26.09,0.546,0,20.5,22.54,-0.0141,0.212,0,17.08,18.35,1.99,27.95,27.36,0,90.01,90.59,0,91.46,90.49,0,91.37,90.49,0,92.14,89.62,0,91.76,89.91,0,108.11,92.05,1.11,-0.0178,1,18,24,18,0,28.4,29.7,0,28.2,60.1,0,28.2,27.5,0,29.6,23.4,0,33.3,34,0,33,31.9,0,0,28.7,26.94,0
2021-04-02 00:00:00,19:30:00,15.01,16.35,21.03,19.78,-0.0131,15,30,0,0.555,0,19.12,19.76,-0.0103,27.92,26.88,0.532,0,23.26,22.98,-0.00938,26.62,26.08,0.55,0,20.5,22.54,-0.0141,0.212,0,17.13,18.4,1.99,27.79,27.24,0,90.3,90.49,0,91.37,90.49,0,91.46,90.69,0,92.34,89.62,0,92.14,90.4,0,108.21,92.34,1.04,-0.0178,1,18,24,18,0,28.5,29.6,0,28.6,60.2,0,28.1,27.8,0,29.9,23.2,0,33.1,34,0,33.7,31.6,0,0,28.64,26.94,0
2021-04-02 00:00:00,19:45:00,15.06,16.39,21.15,19.86,-0.0131,15,30,0,0.551,0,19.13,19.76,-0.0103,27.86,26.85,0.534,0,23.25,22.93,-0.00938,26.61,26.1,0.55,0,20.53,22.55,-0.0141,0.213,0,17.2,18.44,1.99,27.66,27.13,0,90.3,90.79,0,91.37,90.79,0,91.76,90.59,0,92.63,89.91,0,92.14,90.59,0,108.3,92.34,1.05,-0.0178,1,18,24,18,0,28,29.8,0,28.4,60,0,28,27.7,0,29.6,23.2,0,33.1,33.8,0,33.3,31.4,0,0,28.58,26.98,0
2021-04-02 00:00:00,20:00:00,15.08,16.41,21.23,19.91,-0.0131,15,30,0,0.548,0,19.14,19.77,-0.0103,27.77,26.81,0.529,0,23.22,22.89,-0.00938,26.6,26.08,0.548,0,20.54,22.55,-0.0141,0.215,0,17.27,18.51,1.99,27.51,27.01,0,90.4,90.69,0,91.95,90.69,0,91.66,90.79,0,92.73,89.62,0,92.05,90.4,0,108.21,92.14,1.21,-0.0178,1,18,24,18,0,28.3,29.6,0,28.4,60,0,27.8,27.5,0,29.6,23.2,0,33.3,33.8,0,33.2,31.5,0,0,28.54,27,0
2021-04-02 00:00:00,20:15:00,15.11,16.44,21.31,19.98,-0.0131,15,30,0,0.551,0,19.14,19.77,-0.0103,27.75,26.81,0.535,0,23.22,22.86,-0.00938,26.6,26.1,0.551,0,20.55,22.55,-0.0141,0.214,0,17.33,18.56,1.99,27.39,26.9,0,90.59,90.98,0,91.95,90.88,0,91.85,91.08,0,92.82,90.01,0,92.14,90.69,0,108.49,92.34,1.29,-0.0178,1,18,24,18,0,28.2,29.5,0,28.4,59.7,0,27.9,27.4,0,29.6,23.2,0,33.3,33.9,0,33.1,31.4,0,0,28.46,27.02,0
2021-04-02 00:00:00,20:30:00,15.14,16.46,21.39,20.02,-0.0131,15,30,0,0.554,0,19.16,19.78,-0.0103,27.66,26.76,0.533,0,23.2,22.78,-0.00938,26.58,26.1,0.551,0,20.56,22.58,-0.0141,0.214,0,17.4,18.62,1.99,27.3,26.85,0,90.59,90.98,0,91.76,90.88,0,91.95,91.08,0,92.63,90.2,0,92.43,90.79,0,108.49,92.34,1.15,-0.0178,1,18,24,18,0,27.8,29.5,0,28.5,59.9,0,27.9,27.5,0,29.8,23,0,33.1,33.9,0,33.1,31.7,0,0,28.42,27.02,0
2021-04-02 00:00:00,20:45:00,15.15,16.49,21.47,20.05,-0.0131,15,30,0,0.546,0,19.16,19.78,-0.0103,27.61,26.74,0.522,0,23.19,22.81,-0.00938,26.57,26.08,0.542,0,20.57,22.59,-0.0141,0.213,0,17.46,18.67,1.99,27.22,26.78,0,90.59,91.17,0,91.95,91.17,0,91.85,91.08,0,92.92,89.91,0,92.34,90.88,0,108.68,92.53,1.38,-0.0178,1,18,24,18,0,28.2,29.9,0,28.2,60,0,28,27.5,0,29.5,23.2,0,33,33.8,0,33.2,31.5,0,0,28.36,27.02,0
2021-04-02 00:00:00,21:00:00,15.19,16.52,21.49,20.08,-0.0131,15,30,0,0.558,0,19.17,19.78,-0.0103,27.59,26.73,0.539,0,23.17,22.78,-0.00938,26.57,26.09,0.554,0,20.58,22.6,-0.0141,0.216,0,17.52,18.73,1.99,27.14,26.73,0,90.59,91.08,0,91.95,90.88,0,92.14,91.27,0,92.82,90.01,0,92.43,90.88,0,108.68,92.82,1.33,-0.0178,1,18,24,18,0,28.2,29.8,0,28,59.8,0,27.8,27.4,0,29.3,23.2,0,32.9,33.7,0,33.2,31.4,0,0,28.32,27.1,0
2021-04-02 00:00:00,21:15:00,15.22,16.54,21.57,20.09,-0.0131,15,30,0,0.557,0,19.19,19.8,-0.0103,27.52,26.7,0.541,0,23.17,22.71,-0.00938,26.57,26.1,0.562,0,20.6,22.61,-0.0141,0.217,0,17.58,18.77,1.99,27.07,26.63,0,90.98,91.27,0,92.14,91.46,0,92.14,91.17,0,93.11,90.4,0,92.43,90.79,0,108.59,92.92,1.48,-0.0178,1,18,24,18,0,28,29.5,0,28.1,59.8,0,27.5,27.1,0,29.2,23.1,0,32.9,33.8,0,33.1,31.2,0,0,28.28,27.08,0
2021-04-02 00:00:00,21:30:00,15.24,16.55,21.59,20.12,-0.0131,15,30,0,0.568,0,19.2,19.81,-0.0103,27.46,26.67,0.546,0,23.16,22.75,-0.00938,26.54,26.1,0.563,0,20.6,22.61,-0.0141,0.219,0,17.63,18.82,1.99,26.98,26.56,0,90.88,91.17,0,92.24,91.27,0,92.43,91.37,0,93.31,90.11,0,92.34,91.17,0,108.59,92.63,1.19,-0.0178,1,18,24,18,0,28,29.6,0,28,59.7,0,27.9,27.2,0,29.2,22.8,0,32.9,33.7,0,33.1,31.1,0,0,28.22,27.1,0
2021-04-02 00:00:00,21:45:00,15.26,16.59,21.65,20.14,-0.0131,15,30,0,0.556,0,19.22,19.82,-0.0103,27.42,26.66,0.535,0,23.14,22.72,-0.00938,26.54,26.1,0.55,0,20.61,22.62,-0.0141,0.214,0,17.7,18.89,1.99,26.91,26.51,0,91.08,91.46,0,92.34,91.27,0,92.34,91.37,0,93.21,90.49,0,92.73,90.98,0,108.78,92.53,1.46,-0.0178,1,18,24,18,0,28.1,29.4,0,28.1,59.6,0,27.4,27.3,0,29.5,23,0,32.7,33.3,0,33,31.3,0,0,28.2,27.1,0
2021-04-02 00:00:00,22:00:00,15.29,16.62,21.65,20.17,-0.0131,15,30,0,0.54,0,19.24,19.83,-0.0103,27.38,26.63,0.523,0,23.13,22.71,-0.00938,26.54,26.09,0.541,0,20.62,22.62,-0.0141,0.206,0,17.76,18.94,1.99,26.85,26.45,0,91.08,91.37,0,92.24,91.27,0,92.53,91.76,0,93.21,90.11,0,92.92,91.17,0,108.87,92.92,1.56,-0.0178,1,18,24,18,0,27.9,29.3,0,27.8,59.8,0,27.4,27.1,0,29.1,23.4,0,32.7,33.6,0,33,31.1,0,0,28.08,27.06,0
